spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6d8gjGmu1uNrjjJbLvgyaH,วิงวอน (ex-change),BOWKYLION,33,1,0,TH,2025-06-11,68,False,251538,CHERRY,2024-11-19,0.668,0.524,5,-6.459,0,0.0346,0.604,0.0,0.156,0.59,130.049,4
0fK7ie6XwGxQTIkpFoWkd1,like JENNIE,JENNIE,34,1,-7,TH,2025-06-11,95,True,123517,Ruby,2025-03-07,0.811,0.743,10,-5.321,0,0.0611,0.281,0.00671,0.0868,0.815,130.019,4
6QdPlI3flfUFMy4JNpsWcG,สุดแต่ใจจะไขว่คว้า,LITTLE JOHN,35,3,6,TH,2025-06-11,69,False,314117,สุดแต่ใจจะไขว่คว้า,2025-01-15,0.564,0.885,3,-5.203,0,0.0592,0.000437,2.45e-06,0.288,0.207,119.056,4
6SNwxbDxjzzN2VO3k6pXdR,สักวันฉันจะหายดี,Ink Waruntorn,36,-4,-5,TH,2025-06-11,71,False,228648,สักวันฉันจะหายดี,2025-02-06,0.533,0.529,3,-5.741,1,0.0423,0.709,0.0,0.075,0.489,148.001,4
65ZihkVQO3KqPj7ZKxmcev,Rockstar,LISA,37,5,1,TH,2025-06-11,77,True,138213,Alter Ego,2025-02-28,0.666,0.628,8,-4.692,1,0.0471,0.127,0.0,0.0287,0.57,139.999,4
1fBIWQh21BNWLhuhXDMog1,ทุกความทรงจำ,Only Monday,38,1,-15,TH,2025-06-11,69,False,275625,Only Monday,2022-07-09,0.495,0.735,9,-6.427,1,0.0337,0.028,0.0,0.0987,0.316,79.992,4
2QV4JzbjMvgBRXsZHE0vW5,ฉันไม่ต้องการตัวเธอในตอนนี้,LITTLE JOHN,39,5,10,TH,2025-06-11,68,False,365538,ฉันไม่ต้องการตัวเธอในตอนนี้,2024-08-02,0.361,0.718,3,-6.712,1,0.068,0.00168,0.0,0.0948,0.22,129.903,4
5XGTehBbNk1y0KrdkI1qsK,ท้ายปี,Only Monday,40,1,10,TH,2025-06-11,69,False,285843,ท้ายปี,2024-11-19,0.51,0.884,9,-4.386,1,0.0351,0.000395,7.6e-05,0.208,0.361,99.934,4
24VfUtHxbkCrscWC00toom,ความทรงจำ,Musketeers,41,-8,-6,TH,2025-06-11,69,False,258973,Left Right And Something,2015-12-16,0.501,0.648,0,-5.771,1,0.0272,0.0381,2.1e-06,0.0913,0.504,180.043,4
2eyWFRvT7lOQmqfXI25oR1,Moonlit Floor (Kiss Me),LISA,42,-2,0,TH,2025-06-11,75,False,155757,Alter Ego,2025-02-26,0.735,0.786,5,-3.95,0,0.114,0.126,0.0,0.313,0.663,109.935,4
4JxY3pNkxMKHjrPiOGQqcQ,When I'm With You (feat. Tyla),"LISA, Tyla",43,5,-3,TH,2025-06-11,77,True,172846,Alter Ego,2025-02-28,0.794,0.705,8,-6.215,0,0.14,0.218,0.0,0.133,0.467,109.933,4
4ZU069vAYkr7soRzdzNdjF,ไฟเย็น,YOUNGOHM,44,1,6,TH,2025-06-11,67,False,285000,BANGKOK LEGACY,2020-08-10,0.662,0.585,2,-8.647,1,0.0603,0.669,0.00012,0.0917,0.597,173.993,4
2AdBbeVaEdW731a3FXJAJC,อยู่ได้แล้ว,"Lipta, Mirrr",45,1,5,TH,2025-06-11,69,False,253421,อยู่ได้แล้ว,2024-07-30,0.555,0.648,11,-7.053,1,0.037,0.366,0.0,0.318,0.509,75.016,4
4jyfcb5s4H3hKl0CJXjYei,Proud,fellow fellow,46,3,4,TH,2025-06-11,63,False,225410,PROUD,2024-11-11,0.526,0.57,3,-8.893,1,0.0619,0.551,0.0,0.131,0.443,146.03,4
0VOIQcLeVfauNE0uwmIWD6,ฉันจะรีบบอกรักเธอ,T!NE,47,-4,-10,TH,2025-06-11,66,False,193246,ฉันจะรีบบอกรักเธอ,2025-02-28,0.349,0.606,8,-8.08,1,0.0358,0.177,0.0,0.14,0.231,102.7,5
6OtTqu9t1RitlU1RjUfEXe,กอดไม่ได้,Bedroom Audio,48,2,-1,TH,2025-06-11,66,False,286191,2014 Extended Play,2014-01-01,0.361,0.474,0,-8.155,1,0.0356,0.0945,0.0004,0.0663,0.251,170.018,4
2LJerOY5jSwO5K6OF9Cyuz,พบรัก,Ink Waruntorn,49,1,1,TH,2025-06-11,68,False,234000,พบรัก,2024-06-20,0.538,0.768,2,-5.755,1,0.152,0.0471,0.0,0.345,0.583,184.094,4
5ILPWem0xm3v85WeXqrTKP,เล่นของสูง,Big Ass,50,0,-6,TH,2025-06-11,68,False,246973,Seven,2004-07-20,0.574,0.844,11,-3.417,1,0.0327,0.00173,0.0,0.258,0.545,95.99,4
6iOndD4OFo7GkaDypWQIou,La Plena - W Sound 05,"W Sound, Beéle, Ovy On The Drums",1,0,1,SV,2025-06-11,95,True,150001,La Plena (W Sound 05),2025-02-19,0.894,0.643,5,-3.485,1,0.132,0.543,0.000984,0.101,0.659,99.039,4
6J5kc12BW5HuP3d7C3vvx8,EoO,Bad Bunny,2,0,-1,SV,2025-06-11,94,True,204768,DeBÍ TiRAR MáS FOToS,2025-01-05,0.36,0.464,10,-29.598,0,0.0702,0.749,0.859,0.0825,0.184,63.662,4
2lTm559tuIvatlT1u0JYG2,BAILE INoLVIDABLE,Bad Bunny,3,0,0,SV,2025-06-11,96,True,367725,DeBÍ TiRAR MáS FOToS,2025-01-05,0.168,0.00332,10,-46.113,1,0.0615,0.192,0.79,0.112,0.219,119.387,3
6ifUES3keWjwXgae8pXI3o,Me Rehúso,Danny Ocean,4,7,5,SV,2025-06-11,86,False,205714,54+1,2019-03-22,0.744,0.804,1,-6.327,1,0.0677,0.0231,0.0,0.0494,0.426,104.823,4
1HEwEN64NjgTaHmo7LfkX8,no tiene sentido,Beéle,5,1,5,SV,2025-06-11,89,False,158036,BORONDO,2025-05-15,0.671,0.596,2,-7.565,0,0.0556,0.0871,1.97e-05,0.119,0.497,121.976,4
4oB8Xd7gMlUEtWoD8bmCXW,Morena,"Neton Vega, Peso Pluma",6,-1,2,SV,2025-06-11,92,False,193728,Mi Vida Mi Muerte,2025-02-14,0.697,0.776,4,-7.409,0,0.0308,0.379,0.00148,0.341,0.189,118.007,3
6eLQXa6uk2EW8drsiKbABZ,TU SANCHO,Fuerza Regida,7,1,-1,SV,2025-06-11,90,True,177994,111XPANTIA,2025-05-02,0.689,0.84,8,-6.423,1,0.0457,0.576,0.0,0.126,0.631,120.012,3
7d6yK8v8J484SWH5prIQiE,VeLDÁ,"Bad Bunny, Omar Courtz, Dei V",8,2,-1,SV,2025-06-11,92,True,235336,DeBÍ TiRAR MáS FOToS,2025-01-05,0.613,0.981,1,-18.638,1,0.149,0.29,0.0023,0.437,0.0337,101.852,3
0DMJz677XfXiiruhIELu2e,VITAMINA,"Jombriel, DFZM, Jøtta",9,0,-4,SV,2025-06-11,92,False,208743,VITAMINA,2025-02-27,0.815,0.746,10,-4.855,0,0.0528,0.015,2.26e-06,0.056,0.768,92.007,4
1PREzVLuDT6PSE9sej4wnV,COQUETA,"Fuerza Regida, Grupo Frontera",10,-3,-6,SV,2025-06-11,90,False,241648,MALA MÍA,2024-12-19,0.74,0.819,1,-4.853,0,0.0866,0.244,0.0,0.107,0.884,78.975,4
4MUrUT38U98olfnyzMBCzm,KLOuFRENS,Bad Bunny,11,1,1,SV,2025-06-11,90,True,199114,DeBÍ TiRAR MáS FOToS,2025-01-05,0.326,0.125,1,-32.45,1,0.148,0.703,0.706,0.18,0.306,106.974,4
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,12,2,2,SV,2025-06-11,97,True,237117,DeBÍ TiRAR MáS FOToS,2025-01-05,0.625,0.131,7,-27.405,0,0.0717,0.177,0.218,0.0807,0.032,136.02,4
2JPctdUgvkQSpnUdfROxvY,Te Quería Ver,"Alemán, Neton Vega",13,0,-2,SV,2025-06-11,84,False,176129,De Vuelta a las Andadas,2025-05-09,0.807,0.763,4,-5.172,0,0.0624,0.186,1.69e-05,0.0917,0.448,100.033,4
6C1RD7YQVvt3YQj0CmuTeu,Diles,"Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz",14,6,31,SV,2025-06-11,84,True,286040,Diles,2016-08-26,0.813,0.56,2,-5.904,0,0.0618,0.108,0.0,0.268,0.287,118.033,4
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",15,7,11,SV,2025-06-11,89,False,196800,FERXXOCALIPSIS,2023-12-01,0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,4
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,"J Balvin, Bad Bunny",16,10,8,SV,2025-06-11,90,False,242573,OASIS,2019-06-28,0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429,176.088,4
2SkB7jADnfiWH8qAE9H8cO,En Privado,"Xavi, Manuel Turizo",17,-2,0,SV,2025-06-11,89,False,199399,En Privado,2025-02-06,0.833,0.863,7,-3.822,1,0.0377,0.111,4.75e-06,0.135,0.91,126.973,4
4zhk2RS2EZODmBW6il55Qj,mi refe,"Beéle, Ovy On The Drums",18,1,2,SV,2025-06-11,85,False,159404,BORONDO,2025-05-15,0.637,0.648,7,-5.306,0,0.271,0.403,5.41e-05,0.119,0.441,123.108,4
59D4DOkspUbWyMmbAPQkxZ,VOY A LLeVARTE PA PR,Bad Bunny,19,-1,0,SV,2025-06-11,93,True,156364,DeBÍ TiRAR MáS FOToS,2025-01-05,0.148,0.604,7,-35.032,1,0.0588,0.921,0.453,0.405,1e-05,106.295,3
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",20,1,-2,SV,2025-06-11,91,True,191018,Cosa Nuestra,2024-11-15,0.833,0.563,4,-5.593,0,0.204,0.528,1.27e-05,0.139,0.343,105.008,4
3D24ErT1MMmUfXWotSj2A2,ME JALO,"Fuerza Regida, Grupo Frontera",21,-5,-8,SV,2025-06-11,92,True,212002,MALA MÍA,2024-12-19,0.47,0.75,2,-5.887,0,0.112,0.216,0.0,0.169,0.62,79.814,4
3hpm0fTeSqlhJbnqAgaLZs,Marlboro Rojo,Fuerza Regida,22,-5,-7,SV,2025-06-11,91,True,184173,111XPANTIA,2025-05-02,0.773,0.645,4,-6.376,0,0.0349,0.342,3.38e-06,0.32,0.923,114.996,1
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,"Rauw Alejandro, Romeo Santos",23,2,5,SV,2025-06-11,88,False,206066,Cosa Nuestra,2024-11-15,0.687,0.627,7,-4.975,1,0.181,0.326,0.0,0.0893,0.47,155.865,4
4zbEItKoaRId1vRZkoO0Uh,Imagínate,"Danny Ocean, Kapo",24,5,3,SV,2025-06-11,88,False,170365,Imagínate,2024-11-07,0.779,0.737,11,-4.667,1,0.109,0.134,0.0,0.0974,0.445,101.923,4
32SJM4tQyJHsB8rgVtZURn,WASSUP,Young Miko,25,-1,-9,SV,2025-06-11,87,True,162263,WASSUP,2025-04-25,0.86,0.681,1,-4.757,0,0.0399,0.00481,6.09e-06,0.142,0.656,145.023,4
3Btqti3QpzZZr6uz5mlNzz,Es un Secreto,Plan B,26,24,8,SV,2025-06-11,74,False,190560,House Of Pleasure,2010-07-20,0.843,0.786,6,-4.938,0,0.0434,0.103,2.41e-06,0.0535,0.502,95.0,4
3KgHiAVuP88QoQs9CO4z1P,TATTOO,Tito Double P,27,1,-5,SV,2025-06-11,90,True,167955,TATTOO,2025-02-27,0.755,0.747,10,-4.278,0,0.0656,0.482,5.48e-06,0.0853,0.463,109.897,3
77pDO4WZPIdkwFve0iHWnb,Por Esos Ojos,Fuerza Regida,28,-1,-5,SV,2025-06-11,85,True,188064,111XPANTIA,2025-05-02,0.696,0.678,5,-7.002,0,0.0695,0.31,0.0,0.191,0.522,102.48,3
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,29,-25,10,SV,2025-06-11,90,False,170887,MUSE,2024-07-19,0.66,0.756,0,-3.743,0,0.032,0.00289,0.0,0.193,0.838,116.034,4
5mp6OBKCAjN4UYRvhOuUze,Tu Boda,"Oscar Maydon, Fuerza Regida",30,-7,20,SV,2025-06-11,68,True,225880,"Rico o Muerto, Vol. 1",2025-06-06,0.694,0.651,6,-6.968,1,0.0785,0.496,1.36e-05,0.0787,0.472,112.648,3
0HDHY6RSHHG2ZTE0cMT4GJ,Los Infieles,Aventura,31,10,13,SV,2025-06-11,83,False,257186,K.O.B. Live,2006-12-19,0.745,0.716,9,-8.221,0,0.0411,0.202,0.0,0.059,0.817,132.932,4
5lKFO0PrOC9jmOlPEdjHsL,DOS DÍAS,"Tito Double P, Peso Pluma",32,2,5,SV,2025-06-11,88,True,153928,INCÓMODO,2024-08-22,0.745,0.513,1,-9.116,1,0.087,0.783,0.0,0.216,0.929,109.935,3
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,33,5,7,SV,2025-06-11,94,False,195824,Si Antes Te Hubiera Conocido,2024-06-21,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
5TFD2bmFKGhoCRbX61nXY5,NUEVAYoL,Bad Bunny,34,-2,1,SV,2025-06-11,94,False,183685,DeBÍ TiRAR MáS FOToS,2025-01-05,0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4
4eLDmhsJW3JoZTXCAozHor,Loco,Neton Vega,35,-4,-3,SV,2025-06-11,86,False,186521,Mi Vida Mi Muerte,2025-02-14,0.849,0.708,1,-5.502,1,0.0686,0.0741,0.00768,0.139,0.636,91.981,4
4N1dogCaVWnGyFdPjdqNWF,COMO CAPO,"Clave Especial, Fuerza Regida",36,-3,-7,SV,2025-06-11,87,True,165482,MIJA NO TE ASUSTES,2025-02-20,0.767,0.768,5,-4.529,0,0.0474,0.147,0.0,0.068,0.802,133.082,3
4OwhwvKESFtuu06dTgct7i,Tiroteo - Remix,"Marc Seguí, Rauw Alejandro, Pol Granch",37,5,13,SV,2025-06-11,84,False,321555,Tiroteo (Remix),2021-04-01,0.75,0.522,9,-7.018,1,0.0293,0.282,0.0,0.0743,0.601,110.427,4
2BvPMS2XWfnCpHHvWeOyeC,DETRÁS DE TU ALMA,Mora,38,6,8,SV,2025-06-11,83,True,237000,LO MISMO DE SIEMPRE,2025-05-18,0.433,0.733,4,-5.54,0,0.128,0.503,0.0,0.244,0.263,89.405,4
6uroNiDEDd0xFLiri0aQNk,Triple Lavada,Esau Ortiz,39,0,-8,SV,2025-06-11,91,True,165790,Triple Lavada,2025-03-28,0.909,0.583,10,-5.735,0,0.0847,0.417,0.0,0.137,0.557,100.012,4
5GTBdEjZe7zEDp1N0eCZE4,HOLLYWOOD,"Peso Pluma, Estevan Plazola",40,-3,1,SV,2025-06-11,85,True,284864,ÉXODO,2024-06-20,0.707,0.683,3,-7.598,0,0.191,0.7,5.88e-06,0.134,0.545,94.979,3
27xkOIER6uDLKALIelHylZ,Don’t Say You Love Me,Jin,41,-6,-20,SV,2025-06-11,93,False,180716,Echo,2025-05-16,0.729,0.562,8,-5.49,1,0.0304,0.484,0.0,0.105,0.757,111.976,4
4DnrAI8WyUY6gkOwl8GlPN,capaz (merengueton),"Alleh, Yorghaki",42,5,6,SV,2025-06-11,90,False,173858,LA CIUDAD,2024-12-24,0.872,0.614,3,-5.618,0,0.181,0.0815,0.000207,0.135,0.785,126.957,4
2MioxSroS0g1mi24LLfcnq,Por un Segundo,Aventura,43,7,7,SV,2025-06-11,81,False,255026,The Last,2009-06-09,0.811,0.562,5,-10.183,0,0.0368,0.137,0.0,0.0623,0.965,129.039,4
0L5gbpFGU06vqSHacOxgka,TU TU TU,"Clave Especial, Edgardo Nuñez",44,-8,-8,SV,2025-06-11,86,True,151570,MIJA NO TE ASUSTES,2025-02-20,0.768,0.816,5,-5.264,0,0.0755,0.169,5.1e-05,0.477,0.828,142.163,3
0Imc5xRXd0eV9Ln55M1kz6,More,"Zion, Jory Boy, Ken-Y",45,5,4,SV,2025-06-11,67,False,240733,La Fórmula,2023-12-01,0.686,0.78,1,-6.662,0,0.107,0.191,0.0,0.118,0.867,172.059,4
6v5qt5KPQHJt5ckWuhDGtM,El Mayor De Los Ranas,"Victor Valverde, JR Torres",46,4,1,SV,2025-06-11,80,True,172059,Con Tokio,2025-01-17,0.842,0.748,10,-4.647,0,0.0706,0.278,0.0,0.0437,0.881,91.02,4
5FLzweTtgQurkLPs0E7uEO,Priti,"Danny Ocean, Sech",47,-4,-17,SV,2025-06-11,87,False,130968,Priti,2025-03-20,0.8,0.681,9,-7.307,1,0.0499,0.163,0.0,0.101,0.523,121.915,4
1a7onn7lPqqRWul5ogyMyX,ANSIEDAD,Fuerza Regida,48,2,-10,SV,2025-06-11,87,True,151836,111XPANTIA,2025-05-02,0.659,0.684,10,-7.631,0,0.0336,0.421,0.0,0.0814,0.737,107.057,3
6Xom58OOXk2SoU711L2IXO,Moscow Mule,Bad Bunny,49,1,1,SV,2025-06-11,87,True,245939,Un Verano Sin Ti,2022-05-06,0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-06,0.115,0.292,99.968,4
10MpBpx64MNixmUMNj7f6b,LATINA FOREVA,KAROL G,50,-4,-17,SV,2025-06-11,88,True,159452,LATINA FOREVA,2025-05-22,0.806,0.715,1,-3.539,0,0.0538,0.0115,0.0,0.0756,0.5,97.936,4
6GwekXZF2LdRWQ8IebcoQn,studené srdce,"Pil C, Luca Brassi10x, Karlo, G1nter",1,0,49,SK,2025-06-11,60,True,236800,brat,2025-06-06,0.711,0.724,1,-5.063,1,0.125,0.0102,0.105,0.13,0.306,150.085,4
60s9qt0f9uweJvExCjHSyb,dole,"Pil C, Luca Brassi10x, Dollar Prync",2,0,48,SK,2025-06-11,59,True,179130,brat,2025-06-06,0.797,0.883,11,-6.747,0,0.234,0.0516,0.0348,0.329,0.706,138.044,4
2CPkBjKdmuhiSInYPqIVDZ,Zub za zub,"Separ, Raphael",3,2,47,SK,2025-06-11,55,True,240116,Zub za zub,2025-06-05,0.611,0.703,8,-7.13,1,0.237,0.0775,0.0,0.268,0.33,104.886,4
2M9vtafpahKq5FxGAFwAzy,nikto ako my,"Pil C, Luca Brassi10x, Separ",4,-1,46,SK,2025-06-11,57,True,149538,brat,2025-06-06,0.783,0.757,9,-6.128,0,0.13,0.0753,0.000941,0.0718,0.747,130.015,4
4KmnwhIOSh9zZRzTUJGsY4,medelin,"Pil C, Luca Brassi10x, Separ",5,-1,45,SK,2025-06-11,58,True,184615,brat,2025-06-06,0.787,0.725,11,-5.287,0,0.231,0.111,6.97e-05,0.307,0.0916,104.225,4
58Kx48jdexHfT7reFY1TVE,Body to body,"Separ, French Montana, Peter Pann",6,0,-5,SK,2025-06-11,68,True,192533,NEVIEM,2025-03-30,0.785,0.792,9,-5.148,1,0.106,0.357,0.000363,0.0911,0.465,101.972,4
0gJR91rHIN6XeHZIdaqp7r,iba sny,"Pil C, Luca Brassi10x",7,0,43,SK,2025-06-11,57,True,226829,brat,2025-06-06,0.605,0.679,8,-6.247,1,0.0679,0.0145,3.36e-06,0.0874,0.0371,164.064,4
1x1gDfbVvPYm8gaRVhDhIl,Talk2me,"Sara Rikas, Yzomandias",8,1,-6,SK,2025-06-11,65,True,163209,"Ja, Sára",2025-04-23,0.795,0.462,6,-8.47,0,0.137,0.334,3.74e-06,0.084,0.475,96.969,4
4xxGheQu1flPhMEHXPfyuI,niekde v tatrách,"Pil C, Luca Brassi10x",9,-1,41,SK,2025-06-11,56,True,180740,brat,2025-06-06,0.687,0.606,1,-4.969,1,0.0509,0.0242,0.00196,0.109,0.303,161.965,4
1XIbDyk2cYuhmPa0cO0zqN,Cigarety,"Sara Rikas, Matej Turcer",10,1,-2,SK,2025-06-11,68,False,281346,"Ja, Sára",2025-04-23,0.576,0.483,11,-7.554,1,0.0264,0.00383,2.55e-05,0.282,0.195,154.687,3
2n9P4AL6xPVnoE1deBxHat,Ups and downs,Sara Rikas,11,4,-7,SK,2025-06-11,67,False,135283,"Ja, Sára",2025-04-23,0.707,0.538,4,-8.153,0,0.066,0.587,0.0,0.103,0.818,46.977,4
3LrLQlRYMFUQ4T1S7tWQpE,h1p h0p,"Pil C, Luca Brassi10x, Shimmi, guapanova",12,-2,38,SK,2025-06-11,55,True,187924,brat,2025-06-06,0.862,0.808,10,-4.403,0,0.117,0.0521,2.84e-06,0.435,0.261,106.023,4
0TavlW2wgiYIFucM8n5XEu,AENE,"Separ, SMART, Dame",13,1,-10,SK,2025-06-11,66,True,295880,NEVIEM,2025-03-30,0.824,0.694,7,-3.402,1,0.0892,0.0982,0.0,0.139,0.923,145.074,4
4O0dlJnPKQNRzh1J1pGpKg,Sorry,Sima,14,2,36,SK,2025-06-11,50,False,174246,Sorry,2025-06-06,0.711,0.742,6,-4.305,1,0.0723,0.814,4.06e-05,0.101,0.698,145.875,4
2I2og9mJr5rX7eEBhVNud0,mám v pi,"Pil C, Luca Brassi10x, Ben Cristovao",15,-2,35,SK,2025-06-11,55,True,151874,brat,2025-06-06,0.857,0.817,11,-5.382,0,0.249,0.011,0.000242,0.0926,0.24,128.022,4
7Is6xHGeJfwBwdKaLUbbyL,ján slota freestyle,"Pil C, Luca Brassi10x, Robin Zoot",16,-4,34,SK,2025-06-11,55,True,149634,brat,2025-06-06,0.75,0.675,0,-6.172,1,0.369,0.0313,0.0,0.412,0.64,164.014,4
2RkZ5LkEzeHGRsmDqKwmaJ,Ordinary,Alex Warren,17,2,-10,SK,2025-06-11,95,False,186964,"You'll Be Alright, Kid (Chapter 1)",2024-09-26,0.368,0.694,2,-6.141,1,0.06,0.704,6.59e-06,0.055,0.391,168.115,3
2C7sayl5uG8XAuTfA05WYU,Tempo za 2,"Sara Rikas, Raphael",18,-1,-12,SK,2025-06-11,64,True,187653,"Ja, Sára",2025-04-23,0.759,0.568,10,-8.335,0,0.284,0.397,0.0,0.184,0.76,93.945,4
2K4y6LbyUOr03ktqAaMZmD,KSN - PINTLICH REMIX,"Yzomandias, P T K, Robin Zoot, Nik Tendo, Ektor, PINTLICH",19,1,31,SK,2025-06-11,62,True,188571,KSN (PINTLICH REMIX),2025-06-04,0.833,0.644,9,-7.13,1,0.39,0.172,0.0,0.555,0.362,140.041,4
5SdanljnIl81vy8nsLYea4,Nehaj tak,"Separ, SpecialBeatz",20,-2,-15,SK,2025-06-11,66,True,211040,NEVIEM,2025-03-30,0.767,0.841,7,-4.619,1,0.262,0.397,0.0,0.0689,0.681,140.96,4
59Pro01fS9Ucy2HseMArGa,Homerun,"THE MAG, G1nter",21,1,29,SK,2025-06-11,48,True,104900,Homerun,2025-06-09,0.804,0.705,9,-6.509,1,0.423,0.00749,0.0,0.339,0.397,151.029,4
7KEGsz3uwzTYo0ZQBowvRB,Drž Píču,G1nter,22,1,-7,SK,2025-06-11,62,True,118153,Drž Píču,2025-05-29,0.961,0.485,1,-8.516,1,0.407,0.00772,0.0,0.117,0.301,129.969,4
3okMwMS8V4STgRha2KT4Kz,PTSD,Ektor,23,-2,-11,SK,2025-06-11,65,True,156026,PTSD,2025-05-29,0.795,0.814,7,-5.846,1,0.164,0.155,6.94e-06,0.11,0.248,132.089,4
3kGZG7KKmJmJV85JtDAUwn,Swagsucks,Separ,24,1,-15,SK,2025-06-11,64,True,162173,NEVIEM,2025-03-30,0.811,0.767,1,-5.117,1,0.225,0.275,0.0,0.323,0.37,99.949,4
6WfjL1LncrRrm79gaZoi9v,Iné Plemená,"Sara Rikas, Viktor Sheen",25,-1,-14,SK,2025-06-11,63,True,187000,"Ja, Sára",2025-04-23,0.685,0.553,6,-6.629,0,0.091,0.541,0.0,0.246,0.444,93.882,4
37bzTXxhFeNN7K3fDFeGwU,Tras tou,"Separ, Sawsane",26,0,-16,SK,2025-06-11,62,True,215013,NEVIEM,2025-03-30,0.794,0.701,2,-5.256,0,0.224,0.358,0.0,0.107,0.707,99.99,4
4yfL2UTITpAZ7btpfl7wax,Traphouse,"THE MAG, Chawo",27,5,23,SK,2025-06-11,44,True,159999,Traphouse,2025-06-09,0.815,0.508,3,-5.676,0,0.283,0.199,0.0,0.312,0.339,95.965,4
2xR7lQvCRF53gYz7H8IZfD,TY A JA,"Alan Murin, Kali, Peter Pann",28,0,22,SK,2025-06-11,47,False,169319,TY A JA,2025-06-05,0.776,0.797,1,-3.895,0,0.0529,0.0553,0.0,0.111,0.768,98.001,4
7JeVRhvdsU2s6HpuUPdEuA,Stále som,Sara Rikas,29,-2,-12,SK,2025-06-11,63,True,158010,"Ja, Sára",2025-04-23,0.439,0.384,8,-8.395,0,0.0352,0.4,0.0,0.0951,0.45,184.956,3
1P8o6bOTyh1kEqe72JFzzO,NENI STRE$S,"Pil C, Luca Brassi10x, Separ",30,-1,-14,SK,2025-06-11,63,True,169811,VOJNA,2024-06-07,0.842,0.758,10,-7.584,0,0.17,0.0128,7.02e-06,0.336,0.361,106.029,4
5LG6E6hwx6u84X7hMVkpKp,Pistácie (feat. Sofian Medjmedj),"Calin, Sofian Medjmedj",31,-1,-17,SK,2025-06-11,68,True,174117,Bieber Fever Tour Life,2024-12-06,0.565,0.487,5,-10.099,0,0.262,0.407,0.00027,0.372,0.677,72.509,4
0FTmksd2dxiE5e3rWyJXs6,back to friends,sombr,32,-1,-11,SK,2025-06-11,98,False,199032,back to friends,2024-12-27,0.436,0.723,1,-2.291,1,0.0301,9.37e-05,8.82e-05,0.0929,0.235,92.855,4
3QCRSIRZyCM2JjR4DTiwzF,Painkillers,"Yzomandias, P T K, Luca Brassi10x, Le Winter",33,1,2,SK,2025-06-11,63,True,216363,Painkillers,2024-11-22,0.779,0.807,1,-6.051,0,0.103,0.381,1.31e-05,0.123,0.606,131.987,4
5ITV0zqzjOYfFWpW0xBmRa,Show Me Love,"WizTheMc, bees & honey",34,-1,-12,SK,2025-06-11,94,False,176965,Show Me Love,2025-02-07,0.714,0.691,1,-7.333,1,0.0434,0.0212,0.000292,0.111,0.155,107.15,4
6QMXFOrO3SLcemX2lGRVP1,Svoboda,"Yzomandias, P T K, Sara Rikas",35,1,-10,SK,2025-06-11,63,True,165618,Painkillers,2024-11-22,0.792,0.459,11,-9.523,0,0.145,0.564,0.000183,0.0981,0.447,99.973,4
2DKYJ9Kco4zwf5AXPMsFpf,Throwaways,G1nter,36,3,-6,SK,2025-06-11,61,True,130388,Throwaways,2025-04-27,0.635,0.571,11,-10.19,0,0.391,0.0179,0.0,0.314,0.366,147.885,4
5agUzhiIJPAuj76t38TMy4,Džanes,Sara Rikas,37,3,4,SK,2025-06-11,58,False,123946,Džanes,2023-10-26,0.839,0.599,5,-8.602,0,0.198,0.569,0.0,0.158,0.795,98.03,4
4WXX611x1aCtwcqVJgA3xb,Sunset,"Separ, Jerry Lee, P T K",38,0,-9,SK,2025-06-11,60,True,155520,FLOWDEMORT,2023-03-31,0.762,0.805,1,-6.63,1,0.386,0.237,0.0,0.11,0.271,124.977,4
6yvop4JC7yK1cXaIpC4PvJ,I'm back,"Separ, Sara Rikas",39,2,-12,SK,2025-06-11,60,True,194413,NEVIEM,2025-03-30,0.781,0.595,11,-7.852,0,0.0968,0.538,0.0,0.107,0.174,109.996,4
0PHjcDCfUDmAK1VahjUVuK,Wannabe's,"G1nter, Young Sagvan",40,3,-7,SK,2025-06-11,60,True,148085,Wannabe's,2025-03-30,0.763,0.562,10,-8.777,0,0.091,0.099,0.0,0.097,0.194,141.122,4
